place,title,time,pay,date
경기 수원시, 홍대개미 갤러리아 광교 직영점,00:00~24:00,"시급8,720",4시간전
경기 안산시, 홍대개미,10:00~22:00,"월급2,600,000",4시간전
경기 안산시, 홍대개미,10:00~22:00,"월급2,600,000",5시간전
경기 수원시, 홍대개미 갤러리아 광교 직영점,00:00~24:00,"시급8,720",7시간전
경기 수원시, 홍대개미 갤러리아 광교 직영점,시간협의,"시급8,720",7시간전
부산 북구, 홍대개미 덕천점,09:30~21:00,"월급2,200,000",11시간전
경기 안산시, 홍대개미,10:00~22:00,"월급2,600,000",01/27
