place,title,time,pay,date
경기 전체, 자라리테일코리아,시간협의,"시급11,370",4시간전
서울 전체, 인디텍스코리아,시간협의,"연봉24,000,000",11시간전
서울 전체, 마시모듀띠코리아,시간협의,"연봉24,000,000",11시간전
경기 전체, 자라홈코리아,시간협의,"연봉24,000,000",11시간전
서울 전체, 자라리테일코리아,17:00~21:30,"시급11,370",11시간전
경기 전체, 자라리테일코리아,시간협의,"연봉24,000,000",01/30
서울 전체, 마시모두띠코리아,시간협의,"시급11,370",01/26
서울 전체, 인디텍스코리아,시간협의,"시급11,370",01/26
서울 전체, 자라리테일코리아,시간협의,"연봉24,000,000",01/26
경기 전체, 자라리테일코리아,시간협의,"연봉24,000,000",01/23
경기 전체, 자라리테일코리아,시간협의,"연봉24,000,000",01/22
